ksh,xm,sfzh,lxdh,yxdh,yxmc,kldm,zydh,zymc,pcdm
21376666057990,zhang57989,8888,8888,A231,SDKJDX,2,22,English,1
21376666057991,zhang57990,8888,8888,A231,SDKJDX,2,22,English,1
21376666057992,zhang57991,8888,8888,A231,SDKJDX,2,22,English,1
21376666057993,zhang57992,8888,8888,A231,SDKJDX,2,22,English,1
21376666057994,zhang57993,8888,8888,A231,SDKJDX,2,22,English,1
21376666057995,zhang57994,8888,8888,A231,SDKJDX,2,22,English,1
21376666057996,zhang57995,8888,8888,A231,SDKJDX,2,22,English,1
21376666057997,zhang57996,8888,8888,A231,SDKJDX,2,22,English,1
21376666057998,zhang57997,8888,8888,A231,SDKJDX,2,22,English,1
21376666057999,zhang57998,8888,8888,A231,SDKJDX,2,22,English,1
21376666058000,zhang57999,8888,8888,A231,SDKJDX,2,22,English,1
21376666058001,zhang58000,8888,8888,A231,SDKJDX,2,22,English,1
21376666058002,zhang58001,8888,8888,A231,SDKJDX,2,22,English,1
21376666058003,zhang58002,8888,8888,A231,SDKJDX,2,22,English,1
21376666058004,zhang58003,8888,8888,A231,SDKJDX,2,22,English,1
21376666058005,zhang58004,8888,8888,A231,SDKJDX,2,22,English,1
21376666058006,zhang58005,8888,8888,A231,SDKJDX,2,22,English,1
21376666058007,zhang58006,8888,8888,A231,SDKJDX,2,22,English,1
21376666058008,zhang58007,8888,8888,A231,SDKJDX,2,22,English,1
21376666058009,zhang58008,8888,8888,A231,SDKJDX,2,22,English,1
21376666058010,zhang58009,8888,8888,A231,SDKJDX,2,22,English,1
21376666058011,zhang58010,8888,8888,A231,SDKJDX,2,22,English,1
21376666058012,zhang58011,8888,8888,A231,SDKJDX,2,22,English,1
21376666058013,zhang58012,8888,8888,A231,SDKJDX,2,22,English,1
21376666058014,zhang58013,8888,8888,A231,SDKJDX,2,22,English,1
21376666058015,zhang58014,8888,8888,A231,SDKJDX,2,22,English,1
21376666058016,zhang58015,8888,8888,A231,SDKJDX,2,22,English,1
21376666058017,zhang58016,8888,8888,A231,SDKJDX,2,22,English,1
21376666058018,zhang58017,8888,8888,A231,SDKJDX,2,22,English,1
21376666058019,zhang58018,8888,8888,A231,SDKJDX,2,22,English,1
21376666058020,zhang58019,8888,8888,A231,SDKJDX,2,22,English,1
21376666058021,zhang58020,8888,8888,A231,SDKJDX,2,22,English,1
21376666058022,zhang58021,8888,8888,A231,SDKJDX,2,22,English,1
21376666058023,zhang58022,8888,8888,A231,SDKJDX,2,22,English,1
21376666058024,zhang58023,8888,8888,A231,SDKJDX,2,22,English,1
21376666058025,zhang58024,8888,8888,A231,SDKJDX,2,22,English,1
21376666058026,zhang58025,8888,8888,A231,SDKJDX,2,22,English,1
21376666058027,zhang58026,8888,8888,A231,SDKJDX,2,22,English,1
21376666058028,zhang58027,8888,8888,A231,SDKJDX,2,22,English,1
21376666058029,zhang58028,8888,8888,A231,SDKJDX,2,22,English,1
21376666058030,zhang58029,8888,8888,A231,SDKJDX,2,22,English,1
21376666058031,zhang58030,8888,8888,A231,SDKJDX,2,22,English,1
21376666058032,zhang58031,8888,8888,A231,SDKJDX,2,22,English,1
21376666058033,zhang58032,8888,8888,A231,SDKJDX,2,22,English,1
21376666058034,zhang58033,8888,8888,A231,SDKJDX,2,22,English,1
21376666058035,zhang58034,8888,8888,A231,SDKJDX,2,22,English,1
21376666058036,zhang58035,8888,8888,A231,SDKJDX,2,22,English,1
21376666058037,zhang58036,8888,8888,A231,SDKJDX,2,22,English,1
21376666058038,zhang58037,8888,8888,A231,SDKJDX,2,22,English,1
21376666058039,zhang58038,8888,8888,A231,SDKJDX,2,22,English,1
21376666058040,zhang58039,8888,8888,A231,SDKJDX,2,22,English,1
21376666058041,zhang58040,8888,8888,A231,SDKJDX,2,22,English,1
21376666058042,zhang58041,8888,8888,A231,SDKJDX,2,22,English,1
21376666058043,zhang58042,8888,8888,A231,SDKJDX,2,22,English,1
21376666058044,zhang58043,8888,8888,A231,SDKJDX,2,22,English,1
21376666058045,zhang58044,8888,8888,A231,SDKJDX,2,22,English,1
21376666058046,zhang58045,8888,8888,A231,SDKJDX,2,22,English,1
21376666058047,zhang58046,8888,8888,A231,SDKJDX,2,22,English,1
21376666058048,zhang58047,8888,8888,A231,SDKJDX,2,22,English,1
21376666058049,zhang58048,8888,8888,A231,SDKJDX,2,22,English,1
21376666058050,zhang58049,8888,8888,A231,SDKJDX,2,22,English,1
21376666058051,zhang58050,8888,8888,A231,SDKJDX,2,22,English,1
21376666058052,zhang58051,8888,8888,A231,SDKJDX,2,22,English,1
21376666058053,zhang58052,8888,8888,A231,SDKJDX,2,22,English,1
21376666058054,zhang58053,8888,8888,A231,SDKJDX,2,22,English,1
21376666058055,zhang58054,8888,8888,A231,SDKJDX,2,22,English,1
21376666058056,zhang58055,8888,8888,A231,SDKJDX,2,22,English,1
21376666058057,zhang58056,8888,8888,A231,SDKJDX,2,22,English,1
21376666058058,zhang58057,8888,8888,A231,SDKJDX,2,22,English,1
21376666058059,zhang58058,8888,8888,A231,SDKJDX,2,22,English,1
21376666058060,zhang58059,8888,8888,A231,SDKJDX,2,22,English,1
21376666058061,zhang58060,8888,8888,A231,SDKJDX,2,22,English,1
21376666058062,zhang58061,8888,8888,A231,SDKJDX,2,22,English,1
21376666058063,zhang58062,8888,8888,A231,SDKJDX,2,22,English,1
21376666058064,zhang58063,8888,8888,A231,SDKJDX,2,22,English,1
21376666058065,zhang58064,8888,8888,A231,SDKJDX,2,22,English,1
21376666058066,zhang58065,8888,8888,A231,SDKJDX,2,22,English,1
21376666058067,zhang58066,8888,8888,A231,SDKJDX,2,22,English,1
21376666058068,zhang58067,8888,8888,A231,SDKJDX,2,22,English,1
21376666058069,zhang58068,8888,8888,A231,SDKJDX,2,22,English,1
21376666058070,zhang58069,8888,8888,A231,SDKJDX,2,22,English,1
21376666058071,zhang58070,8888,8888,A231,SDKJDX,2,22,English,1
21376666058072,zhang58071,8888,8888,A231,SDKJDX,2,22,English,1
21376666058073,zhang58072,8888,8888,A231,SDKJDX,2,22,English,1
21376666058074,zhang58073,8888,8888,A231,SDKJDX,2,22,English,1
21376666058075,zhang58074,8888,8888,A231,SDKJDX,2,22,English,1
21376666058076,zhang58075,8888,8888,A231,SDKJDX,2,22,English,1
21376666058077,zhang58076,8888,8888,A231,SDKJDX,2,22,English,1
21376666058078,zhang58077,8888,8888,A231,SDKJDX,2,22,English,1
21376666058079,zhang58078,8888,8888,A231,SDKJDX,2,22,English,1
21376666058080,zhang58079,8888,8888,A231,SDKJDX,2,22,English,1
21376666058081,zhang58080,8888,8888,A231,SDKJDX,2,22,English,1
21376666058082,zhang58081,8888,8888,A231,SDKJDX,2,22,English,1
21376666058083,zhang58082,8888,8888,A231,SDKJDX,2,22,English,1
21376666058084,zhang58083,8888,8888,A231,SDKJDX,2,22,English,1
21376666058085,zhang58084,8888,8888,A231,SDKJDX,2,22,English,1
21376666058086,zhang58085,8888,8888,A231,SDKJDX,2,22,English,1
21376666058087,zhang58086,8888,8888,A231,SDKJDX,2,22,English,1
21376666058088,zhang58087,8888,8888,A231,SDKJDX,2,22,English,1
21376666058089,zhang58088,8888,8888,A231,SDKJDX,2,22,English,1
21376666058090,zhang58089,8888,8888,A231,SDKJDX,2,22,English,1
21376666058091,zhang58090,8888,8888,A231,SDKJDX,2,22,English,1
21376666058092,zhang58091,8888,8888,A231,SDKJDX,2,22,English,1
21376666058093,zhang58092,8888,8888,A231,SDKJDX,2,22,English,1
21376666058094,zhang58093,8888,8888,A231,SDKJDX,2,22,English,1
21376666058095,zhang58094,8888,8888,A231,SDKJDX,2,22,English,1
21376666058096,zhang58095,8888,8888,A231,SDKJDX,2,22,English,1
21376666058097,zhang58096,8888,8888,A231,SDKJDX,2,22,English,1
21376666058098,zhang58097,8888,8888,A231,SDKJDX,2,22,English,1
21376666058099,zhang58098,8888,8888,A231,SDKJDX,2,22,English,1
21376666058100,zhang58099,8888,8888,A231,SDKJDX,2,22,English,1
21376666058101,zhang58100,8888,8888,A231,SDKJDX,2,22,English,1
21376666058102,zhang58101,8888,8888,A231,SDKJDX,2,22,English,1
21376666058103,zhang58102,8888,8888,A231,SDKJDX,2,22,English,1
21376666058104,zhang58103,8888,8888,A231,SDKJDX,2,22,English,1
21376666058105,zhang58104,8888,8888,A231,SDKJDX,2,22,English,1
21376666058106,zhang58105,8888,8888,A231,SDKJDX,2,22,English,1
21376666058107,zhang58106,8888,8888,A231,SDKJDX,2,22,English,1
21376666058108,zhang58107,8888,8888,A231,SDKJDX,2,22,English,1
21376666058109,zhang58108,8888,8888,A231,SDKJDX,2,22,English,1
21376666058110,zhang58109,8888,8888,A231,SDKJDX,2,22,English,1
21376666058111,zhang58110,8888,8888,A231,SDKJDX,2,22,English,1
21376666058112,zhang58111,8888,8888,A231,SDKJDX,2,22,English,1
21376666058113,zhang58112,8888,8888,A231,SDKJDX,2,22,English,1
21376666058114,zhang58113,8888,8888,A231,SDKJDX,2,22,English,1
21376666058115,zhang58114,8888,8888,A231,SDKJDX,2,22,English,1
21376666058116,zhang58115,8888,8888,A231,SDKJDX,2,22,English,1
21376666058117,zhang58116,8888,8888,A231,SDKJDX,2,22,English,1
21376666058118,zhang58117,8888,8888,A231,SDKJDX,2,22,English,1
21376666058119,zhang58118,8888,8888,A231,SDKJDX,2,22,English,1
21376666058120,zhang58119,8888,8888,A231,SDKJDX,2,22,English,1
21376666058121,zhang58120,8888,8888,A231,SDKJDX,2,22,English,1
21376666058122,zhang58121,8888,8888,A231,SDKJDX,2,22,English,1
21376666058123,zhang58122,8888,8888,A231,SDKJDX,2,22,English,1
21376666058124,zhang58123,8888,8888,A231,SDKJDX,2,22,English,1
21376666058125,zhang58124,8888,8888,A231,SDKJDX,2,22,English,1
21376666058126,zhang58125,8888,8888,A231,SDKJDX,2,22,English,1
21376666058127,zhang58126,8888,8888,A231,SDKJDX,2,22,English,1
21376666058128,zhang58127,8888,8888,A231,SDKJDX,2,22,English,1
21376666058129,zhang58128,8888,8888,A231,SDKJDX,2,22,English,1
21376666058130,zhang58129,8888,8888,A231,SDKJDX,2,22,English,1
21376666058131,zhang58130,8888,8888,A231,SDKJDX,2,22,English,1
21376666058132,zhang58131,8888,8888,A231,SDKJDX,2,22,English,1
21376666058133,zhang58132,8888,8888,A231,SDKJDX,2,22,English,1
21376666058134,zhang58133,8888,8888,A231,SDKJDX,2,22,English,1
21376666058135,zhang58134,8888,8888,A231,SDKJDX,2,22,English,1
21376666058136,zhang58135,8888,8888,A231,SDKJDX,2,22,English,1
21376666058137,zhang58136,8888,8888,A231,SDKJDX,2,22,English,1
21376666058138,zhang58137,8888,8888,A231,SDKJDX,2,22,English,1
21376666058139,zhang58138,8888,8888,A231,SDKJDX,2,22,English,1
21376666058140,zhang58139,8888,8888,A231,SDKJDX,2,22,English,1
21376666058141,zhang58140,8888,8888,A231,SDKJDX,2,22,English,1
21376666058142,zhang58141,8888,8888,A231,SDKJDX,2,22,English,1
21376666058143,zhang58142,8888,8888,A231,SDKJDX,2,22,English,1
21376666058144,zhang58143,8888,8888,A231,SDKJDX,2,22,English,1
21376666058145,zhang58144,8888,8888,A231,SDKJDX,2,22,English,1
21376666058146,zhang58145,8888,8888,A231,SDKJDX,2,22,English,1
21376666058147,zhang58146,8888,8888,A231,SDKJDX,2,22,English,1
21376666058148,zhang58147,8888,8888,A231,SDKJDX,2,22,English,1
21376666058149,zhang58148,8888,8888,A231,SDKJDX,2,22,English,1
21376666058150,zhang58149,8888,8888,A231,SDKJDX,2,22,English,1
21376666058151,zhang58150,8888,8888,A231,SDKJDX,2,22,English,1
21376666058152,zhang58151,8888,8888,A231,SDKJDX,2,22,English,1
21376666058153,zhang58152,8888,8888,A231,SDKJDX,2,22,English,1
21376666058154,zhang58153,8888,8888,A231,SDKJDX,2,22,English,1
21376666058155,zhang58154,8888,8888,A231,SDKJDX,2,22,English,1
21376666058156,zhang58155,8888,8888,A231,SDKJDX,2,22,English,1
21376666058157,zhang58156,8888,8888,A231,SDKJDX,2,22,English,1
21376666058158,zhang58157,8888,8888,A231,SDKJDX,2,22,English,1
21376666058159,zhang58158,8888,8888,A231,SDKJDX,2,22,English,1
21376666058160,zhang58159,8888,8888,A231,SDKJDX,2,22,English,1
21376666058161,zhang58160,8888,8888,A231,SDKJDX,2,22,English,1
21376666058162,zhang58161,8888,8888,A231,SDKJDX,2,22,English,1
21376666058163,zhang58162,8888,8888,A231,SDKJDX,2,22,English,1
21376666058164,zhang58163,8888,8888,A231,SDKJDX,2,22,English,1
21376666058165,zhang58164,8888,8888,A231,SDKJDX,2,22,English,1
21376666058166,zhang58165,8888,8888,A231,SDKJDX,2,22,English,1
21376666058167,zhang58166,8888,8888,A231,SDKJDX,2,22,English,1
21376666058168,zhang58167,8888,8888,A231,SDKJDX,2,22,English,1
21376666058169,zhang58168,8888,8888,A231,SDKJDX,2,22,English,1
21376666058170,zhang58169,8888,8888,A231,SDKJDX,2,22,English,1
21376666058171,zhang58170,8888,8888,A231,SDKJDX,2,22,English,1
21376666058172,zhang58171,8888,8888,A231,SDKJDX,2,22,English,1
21376666058173,zhang58172,8888,8888,A231,SDKJDX,2,22,English,1
21376666058174,zhang58173,8888,8888,A231,SDKJDX,2,22,English,1
21376666058175,zhang58174,8888,8888,A231,SDKJDX,2,22,English,1
21376666058176,zhang58175,8888,8888,A231,SDKJDX,2,22,English,1
21376666058177,zhang58176,8888,8888,A231,SDKJDX,2,22,English,1
21376666058178,zhang58177,8888,8888,A231,SDKJDX,2,22,English,1
21376666058179,zhang58178,8888,8888,A231,SDKJDX,2,22,English,1
21376666058180,zhang58179,8888,8888,A231,SDKJDX,2,22,English,1
21376666058181,zhang58180,8888,8888,A231,SDKJDX,2,22,English,1
21376666058182,zhang58181,8888,8888,A231,SDKJDX,2,22,English,1
21376666058183,zhang58182,8888,8888,A231,SDKJDX,2,22,English,1
21376666058184,zhang58183,8888,8888,A231,SDKJDX,2,22,English,1
21376666058185,zhang58184,8888,8888,A231,SDKJDX,2,22,English,1
21376666058186,zhang58185,8888,8888,A231,SDKJDX,2,22,English,1
21376666058187,zhang58186,8888,8888,A231,SDKJDX,2,22,English,1
21376666058188,zhang58187,8888,8888,A231,SDKJDX,2,22,English,1
21376666058189,zhang58188,8888,8888,A231,SDKJDX,2,22,English,1
21376666058190,zhang58189,8888,8888,A231,SDKJDX,2,22,English,1
21376666058191,zhang58190,8888,8888,A231,SDKJDX,2,22,English,1
21376666058192,zhang58191,8888,8888,A231,SDKJDX,2,22,English,1
21376666058193,zhang58192,8888,8888,A231,SDKJDX,2,22,English,1
21376666058194,zhang58193,8888,8888,A231,SDKJDX,2,22,English,1
21376666058195,zhang58194,8888,8888,A231,SDKJDX,2,22,English,1
21376666058196,zhang58195,8888,8888,A231,SDKJDX,2,22,English,1
21376666058197,zhang58196,8888,8888,A231,SDKJDX,2,22,English,1
21376666058198,zhang58197,8888,8888,A231,SDKJDX,2,22,English,1
21376666058199,zhang58198,8888,8888,A231,SDKJDX,2,22,English,1
21376666058200,zhang58199,8888,8888,A231,SDKJDX,2,22,English,1
21376666058201,zhang58200,8888,8888,A231,SDKJDX,2,22,English,1
21376666058202,zhang58201,8888,8888,A231,SDKJDX,2,22,English,1
21376666058203,zhang58202,8888,8888,A231,SDKJDX,2,22,English,1
21376666058204,zhang58203,8888,8888,A231,SDKJDX,2,22,English,1
21376666058205,zhang58204,8888,8888,A231,SDKJDX,2,22,English,1
21376666058206,zhang58205,8888,8888,A231,SDKJDX,2,22,English,1
21376666058207,zhang58206,8888,8888,A231,SDKJDX,2,22,English,1
21376666058208,zhang58207,8888,8888,A231,SDKJDX,2,22,English,1
21376666058209,zhang58208,8888,8888,A231,SDKJDX,2,22,English,1
21376666058210,zhang58209,8888,8888,A231,SDKJDX,2,22,English,1
21376666058211,zhang58210,8888,8888,A231,SDKJDX,2,22,English,1
21376666058212,zhang58211,8888,8888,A231,SDKJDX,2,22,English,1
21376666058213,zhang58212,8888,8888,A231,SDKJDX,2,22,English,1
21376666058214,zhang58213,8888,8888,A231,SDKJDX,2,22,English,1
21376666058215,zhang58214,8888,8888,A231,SDKJDX,2,22,English,1
21376666058216,zhang58215,8888,8888,A231,SDKJDX,2,22,English,1
21376666058217,zhang58216,8888,8888,A231,SDKJDX,2,22,English,1
21376666058218,zhang58217,8888,8888,A231,SDKJDX,2,22,English,1
21376666058219,zhang58218,8888,8888,A231,SDKJDX,2,22,English,1
21376666058220,zhang58219,8888,8888,A231,SDKJDX,2,22,English,1
21376666058221,zhang58220,8888,8888,A231,SDKJDX,2,22,English,1
21376666058222,zhang58221,8888,8888,A231,SDKJDX,2,22,English,1
21376666058223,zhang58222,8888,8888,A231,SDKJDX,2,22,English,1
21376666058224,zhang58223,8888,8888,A231,SDKJDX,2,22,English,1
21376666058225,zhang58224,8888,8888,A231,SDKJDX,2,22,English,1
21376666058226,zhang58225,8888,8888,A231,SDKJDX,2,22,English,1
21376666058227,zhang58226,8888,8888,A231,SDKJDX,2,22,English,1
21376666058228,zhang58227,8888,8888,A231,SDKJDX,2,22,English,1
21376666058229,zhang58228,8888,8888,A231,SDKJDX,2,22,English,1
21376666058230,zhang58229,8888,8888,A231,SDKJDX,2,22,English,1
21376666058231,zhang58230,8888,8888,A231,SDKJDX,2,22,English,1
21376666058232,zhang58231,8888,8888,A231,SDKJDX,2,22,English,1
21376666058233,zhang58232,8888,8888,A231,SDKJDX,2,22,English,1
21376666058234,zhang58233,8888,8888,A231,SDKJDX,2,22,English,1
21376666058235,zhang58234,8888,8888,A231,SDKJDX,2,22,English,1
21376666058236,zhang58235,8888,8888,A231,SDKJDX,2,22,English,1
21376666058237,zhang58236,8888,8888,A231,SDKJDX,2,22,English,1
21376666058238,zhang58237,8888,8888,A231,SDKJDX,2,22,English,1
21376666058239,zhang58238,8888,8888,A231,SDKJDX,2,22,English,1
21376666058240,zhang58239,8888,8888,A231,SDKJDX,2,22,English,1
21376666058241,zhang58240,8888,8888,A231,SDKJDX,2,22,English,1
21376666058242,zhang58241,8888,8888,A231,SDKJDX,2,22,English,1
21376666058243,zhang58242,8888,8888,A231,SDKJDX,2,22,English,1
21376666058244,zhang58243,8888,8888,A231,SDKJDX,2,22,English,1
21376666058245,zhang58244,8888,8888,A231,SDKJDX,2,22,English,1
21376666058246,zhang58245,8888,8888,A231,SDKJDX,2,22,English,1
21376666058247,zhang58246,8888,8888,A231,SDKJDX,2,22,English,1
21376666058248,zhang58247,8888,8888,A231,SDKJDX,2,22,English,1
21376666058249,zhang58248,8888,8888,A231,SDKJDX,2,22,English,1
21376666058250,zhang58249,8888,8888,A231,SDKJDX,2,22,English,1
21376666058251,zhang58250,8888,8888,A231,SDKJDX,2,22,English,1
21376666058252,zhang58251,8888,8888,A231,SDKJDX,2,22,English,1
21376666058253,zhang58252,8888,8888,A231,SDKJDX,2,22,English,1
21376666058254,zhang58253,8888,8888,A231,SDKJDX,2,22,English,1
21376666058255,zhang58254,8888,8888,A231,SDKJDX,2,22,English,1
21376666058256,zhang58255,8888,8888,A231,SDKJDX,2,22,English,1
21376666058257,zhang58256,8888,8888,A231,SDKJDX,2,22,English,1
21376666058258,zhang58257,8888,8888,A231,SDKJDX,2,22,English,1
21376666058259,zhang58258,8888,8888,A231,SDKJDX,2,22,English,1
21376666058260,zhang58259,8888,8888,A231,SDKJDX,2,22,English,1
21376666058261,zhang58260,8888,8888,A231,SDKJDX,2,22,English,1
21376666058262,zhang58261,8888,8888,A231,SDKJDX,2,22,English,1
21376666058263,zhang58262,8888,8888,A231,SDKJDX,2,22,English,1
21376666058264,zhang58263,8888,8888,A231,SDKJDX,2,22,English,1
21376666058265,zhang58264,8888,8888,A231,SDKJDX,2,22,English,1
21376666058266,zhang58265,8888,8888,A231,SDKJDX,2,22,English,1
21376666058267,zhang58266,8888,8888,A231,SDKJDX,2,22,English,1
21376666058268,zhang58267,8888,8888,A231,SDKJDX,2,22,English,1
21376666058269,zhang58268,8888,8888,A231,SDKJDX,2,22,English,1
21376666058270,zhang58269,8888,8888,A231,SDKJDX,2,22,English,1
21376666058271,zhang58270,8888,8888,A231,SDKJDX,2,22,English,1
21376666058272,zhang58271,8888,8888,A231,SDKJDX,2,22,English,1
21376666058273,zhang58272,8888,8888,A231,SDKJDX,2,22,English,1
21376666058274,zhang58273,8888,8888,A231,SDKJDX,2,22,English,1
21376666058275,zhang58274,8888,8888,A231,SDKJDX,2,22,English,1
21376666058276,zhang58275,8888,8888,A231,SDKJDX,2,22,English,1
21376666058277,zhang58276,8888,8888,A231,SDKJDX,2,22,English,1
21376666058278,zhang58277,8888,8888,A231,SDKJDX,2,22,English,1
21376666058279,zhang58278,8888,8888,A231,SDKJDX,2,22,English,1
21376666058280,zhang58279,8888,8888,A231,SDKJDX,2,22,English,1
21376666058281,zhang58280,8888,8888,A231,SDKJDX,2,22,English,1
21376666058282,zhang58281,8888,8888,A231,SDKJDX,2,22,English,1
21376666058283,zhang58282,8888,8888,A231,SDKJDX,2,22,English,1
21376666058284,zhang58283,8888,8888,A231,SDKJDX,2,22,English,1
21376666058285,zhang58284,8888,8888,A231,SDKJDX,2,22,English,1
21376666058286,zhang58285,8888,8888,A231,SDKJDX,2,22,English,1
21376666058287,zhang58286,8888,8888,A231,SDKJDX,2,22,English,1
21376666058288,zhang58287,8888,8888,A231,SDKJDX,2,22,English,1
21376666058289,zhang58288,8888,8888,A231,SDKJDX,2,22,English,1
21376666058290,zhang58289,8888,8888,A231,SDKJDX,2,22,English,1
21376666058291,zhang58290,8888,8888,A231,SDKJDX,2,22,English,1
21376666058292,zhang58291,8888,8888,A231,SDKJDX,2,22,English,1
21376666058293,zhang58292,8888,8888,A231,SDKJDX,2,22,English,1
21376666058294,zhang58293,8888,8888,A231,SDKJDX,2,22,English,1
21376666058295,zhang58294,8888,8888,A231,SDKJDX,2,22,English,1
21376666058296,zhang58295,8888,8888,A231,SDKJDX,2,22,English,1
21376666058297,zhang58296,8888,8888,A231,SDKJDX,2,22,English,1
21376666058298,zhang58297,8888,8888,A231,SDKJDX,2,22,English,1
21376666058299,zhang58298,8888,8888,A231,SDKJDX,2,22,English,1
21376666058300,zhang58299,8888,8888,A231,SDKJDX,2,22,English,1
21376666058301,zhang58300,8888,8888,A231,SDKJDX,2,22,English,1
21376666058302,zhang58301,8888,8888,A231,SDKJDX,2,22,English,1
21376666058303,zhang58302,8888,8888,A231,SDKJDX,2,22,English,1
21376666058304,zhang58303,8888,8888,A231,SDKJDX,2,22,English,1
21376666058305,zhang58304,8888,8888,A231,SDKJDX,2,22,English,1
21376666058306,zhang58305,8888,8888,A231,SDKJDX,2,22,English,1
21376666058307,zhang58306,8888,8888,A231,SDKJDX,2,22,English,1
21376666058308,zhang58307,8888,8888,A231,SDKJDX,2,22,English,1
21376666058309,zhang58308,8888,8888,A231,SDKJDX,2,22,English,1
21376666058310,zhang58309,8888,8888,A231,SDKJDX,2,22,English,1
21376666058311,zhang58310,8888,8888,A231,SDKJDX,2,22,English,1
21376666058312,zhang58311,8888,8888,A231,SDKJDX,2,22,English,1
21376666058313,zhang58312,8888,8888,A231,SDKJDX,2,22,English,1
21376666058314,zhang58313,8888,8888,A231,SDKJDX,2,22,English,1
21376666058315,zhang58314,8888,8888,A231,SDKJDX,2,22,English,1
21376666058316,zhang58315,8888,8888,A231,SDKJDX,2,22,English,1
21376666058317,zhang58316,8888,8888,A231,SDKJDX,2,22,English,1
